auName,dayVaccinations,popID,DogsVaccinated
Population,4686,1636,15
Population,4686,1637,4
Population,4686,1638,20
Population,4686,1639,38
Population,4686,1645,6
Population,4686,1646,2
Population,4686,1647,7
Population,4686,1648,4
Population,4686,1649,3
Population,4686,1704,12
Population,4686,1705,5
Population,4686,1706,7
Population,4686,1707,23
Population,4686,1708,4
Population,4686,1709,6
Population,4686,1764,17
Population,4686,1765,3
Population,4686,1766,8
Population,4686,1767,1
Population,4686,1769,1
Population,4686,1770,7
Population,4686,1826,3
Population,4686,1827,3
Population,4686,1828,18
Population,4686,1882,7
Population,4686,1883,5
Population,4686,1885,2
Population,4686,1940,2
Population,4686,1943,3
Population,4923,2262,5
Population,4923,2305,1
Population,4923,2306,11
Population,4923,2307,9
Population,4923,2308,15
Population,4923,2349,4
Population,4923,2351,8
Population,4923,2352,4
Population,4923,2353,1
Population,4923,2391,10
Population,4923,2392,10
Population,4923,2393,18
Population,4923,2394,9
Population,4923,2395,1
Population,4923,2432,6
Population,4923,2433,9
Population,4923,2434,10
Population,4923,2435,26
Population,4923,2436,20
Population,4923,2437,19
Population,4923,2469,1
Population,4923,2470,8
Population,4923,2471,3
Population,4923,2473,2
Population,4923,2476,7
Population,4923,2477,6
Population,4923,2541,7
Population,4923,2542,28
Population,4923,2543,12
Population,4923,2575,2
Population,4923,2576,2
Population,4923,2577,19
Population,4923,2578,25
Population,4923,2579,3
Population,4923,2580,2
Population,4923,2610,5
Population,4923,2611,2
Population,4923,2612,11
Population,4923,2613,5
Population,4923,2614,3
Population,4923,2615,7
Population,4923,2639,1
Population,4923,2641,10
Population,4923,2644,1
Population,4923,2670,10
Population,4923,2671,6
Population,4923,2672,2
Population,4923,2673,7
Population,4923,2693,4
Population,4923,2695,7
Population,4923,2696,5
Population,4923,2733,2
Population,4924,2212,1
Population,4924,2215,5
Population,4924,2263,1
Population,4924,2264,6
Population,4924,2266,6
Population,4924,2310,9
Population,4924,2311,3
Population,4924,2312,9
Population,4924,2313,15
Population,4924,2354,9
Population,4924,2355,20
Population,4924,2356,43
Population,4924,2357,4
Population,4924,2396,9
Population,4924,2397,32
Population,4924,2398,6
Population,4924,2399,4
Population,4924,2438,5
Population,4924,2440,5
Population,4924,2441,7
Population,4927,2474,48
Population,4927,2475,20
Population,4927,2501,1
Population,4927,2503,3
Population,4927,2506,8
Population,4927,2507,86
Population,4927,2508,47
Population,4927,2509,31
Population,4927,2510,28
Population,4927,2511,4
Population,4927,2537,3
Population,4927,2538,4
Population,4927,2539,3
Population,4927,2544,34
Population,4927,2547,65
Population,4927,2548,9
Population,4927,2582,5
Population,4927,2583,39
Population,4927,2584,10
Population,4927,2604,1
Population,4927,2616,2
Population,4927,2617,4
Population,4927,2618,29
Population,4927,2619,11
Population,4927,2634,4
Population,4927,2636,3
Population,4927,2637,1
Population,4927,2638,1
Population,4927,2647,24
Population,4927,2648,43
Population,4927,2649,22
Population,4927,2665,1
Population,4927,2675,7
Population,4927,2676,5
Population,4927,2677,16
Population,4927,2678,2
Population,4927,2698,8
Population,4927,2699,4
Population,4927,2715,24
Population,4928,2319,4
Population,4928,2320,7
Population,4928,2322,3
Population,4928,2362,5
Population,4928,2364,2
Population,4928,2365,1
Population,4928,2366,6
Population,4928,2367,1
Population,4928,2402,2
Population,4928,2408,5
Population,4928,2409,6
Population,4928,2442,7
Population,4928,2444,2
Population,4928,2449,1
Population,4928,2450,5
Population,4928,2480,10
Population,4928,2481,8
Population,4928,2482,4
Population,4928,2483,8
Population,4928,2486,2
Population,4928,2487,15
Population,4928,2488,6
Population,4928,2513,4
Population,4928,2514,11
Population,4928,2516,3
Population,4928,2517,14
Population,4928,2519,1
Population,4928,2520,10
Population,4928,2521,3
Population,4928,2549,13
Population,4928,2550,1
Population,4928,2551,1
Population,4928,2552,33
Population,4928,2553,9
Population,4928,2556,4
Population,4928,2557,2
Population,4928,2586,10
Population,4928,2587,28
Population,4928,2588,34
Population,4928,2589,7
Population,4928,2590,2
Population,4928,2591,17
Population,4928,2592,1
Population,4928,2625,3
Population,4928,2626,89
Population,4928,2627,20
Population,4928,2628,10
Population,4928,2655,20
Population,4928,2656,52
Population,4928,2657,28
Population,4928,2658,4
Population,4928,2681,9
Population,4928,2683,4
Population,4928,2684,5
Population,4928,2685,6
Population,4929,2325,14
Population,4929,2326,4
Population,4929,2327,7
Population,4929,2328,12
Population,4929,2369,12
Population,4929,2370,10
Population,4929,2371,30
Population,4929,2372,15
Population,4929,2410,11
Population,4929,2411,15
Population,4929,2412,41
Population,4929,2413,12
Population,4929,2414,3
Population,4929,2451,1
Population,4929,2452,10
Population,4929,2453,5
Population,4929,2454,12
Population,4929,2455,12
Population,4929,2456,4
Population,4929,2457,2
Population,4929,2489,6
Population,4929,2490,14
Population,4929,2491,3
Population,4929,2492,24
Population,4929,2493,16
Population,4929,2494,17
Population,4929,2495,3
Population,4929,2522,12
Population,4929,2523,8
Population,4929,2524,4
Population,4929,2526,21
Population,4929,2527,4
Population,4929,2558,1
Population,4929,2559,1
Population,4929,2560,42
Population,4929,2561,18
Population,4929,2562,10
Population,4929,2595,7
Population,4929,2596,10
Population,4929,2597,4
Population,4929,2598,6
Population,4929,2630,12
Population,4929,2631,18
Population,4929,2632,14
Population,4929,2660,2
Population,4929,2661,1
Population,4929,2686,3
Population,4929,2687,6
Population,4929,2703,3
Population,4929,2704,8
Population,4929,2705,13
Population,4929,2706,4
Population,4929,2707,6
Population,4929,2718,6
Population,4929,2719,24
Population,4929,2720,10
Population,4929,2729,16
Population,4929,2730,12
Population,4929,2731,5
Population,4931,1787,2
Population,4931,1788,2
Population,4931,1846,2
Population,4931,1847,3
Population,4931,1903,1
Population,4931,1904,6
Population,4931,1905,9
Population,4931,1961,7
Population,4931,1962,7
Population,4931,1963,5
Population,4931,2017,4
Population,4931,2018,3
Population,4931,2019,10
Population,4931,2020,2
Population,4931,2023,5
Population,4931,2024,1
Population,4931,2072,1
Population,4931,2073,1
Population,4931,2074,3
Population,4931,2075,8
Population,4931,2077,14
Population,4931,2078,13
Population,4931,2079,3
Population,4931,2080,2
Population,4931,2081,1
Population,4931,2127,2
Population,4931,2128,2
Population,4931,2129,7
Population,4931,2130,5
Population,4931,2131,2
Population,4931,2132,25
Population,4931,2134,1
Population,4931,2135,7
Population,4931,2136,3
Population,4931,2180,2
Population,4931,2181,7
Population,4931,2182,3
Population,4931,2183,5
Population,4931,2184,8
Population,4931,2185,17
Population,4931,2187,1
Population,4931,2232,13
Population,4931,2233,1
Population,4931,2234,1
Population,4931,2235,3
Population,4931,2236,5
Population,4931,2237,9
Population,4931,2238,2
Population,4931,2239,1
Population,4931,2241,2
Population,4931,2282,1
Population,4931,2283,1
Population,4931,2284,2
Population,4931,2285,5
Population,4931,2286,1
Population,4931,2287,5
Population,4931,2288,2
Population,4931,2289,1
Population,4931,2292,2
Population,4931,2329,1
Population,4931,2330,2
Population,4931,2333,12
Population,4931,2334,2
Population,4931,2335,2
Population,4931,2337,1
Population,4931,2339,1
Population,4931,2340,1
Population,4931,2374,1
Population,4931,2375,1
Population,4931,2376,19
Population,4931,2377,7
Population,4931,2379,6
Population,4931,2380,1
Population,4931,2381,1
Population,4931,2383,1
Population,4931,2416,7
Population,4931,2417,8
Population,4931,2418,3
Population,4931,2424,1
Population,4931,2425,2
Population,4931,2426,1
Population,4931,2463,2
Population,4931,2464,1
Population,4931,2496,1
Population,4931,2497,1
Population,4931,2498,2
Population,4931,2529,1
Population,4931,2531,2
Population,4931,2565,2
Population,4931,2566,2
Population,4934,1536,2
Population,4934,1538,1
Population,4934,1539,4
Population,4934,1599,8
Population,4934,1601,9
Population,4934,1602,3
Population,4934,1663,9
Population,4934,1665,1
Population,4934,1719,3
Population,4934,1720,3
Population,4934,1721,2
Population,4934,1722,6
Population,4934,1723,4
Population,4934,1724,3
Population,4934,1725,3
Population,4934,1773,2
Population,4934,1775,1
Population,4934,1776,5
Population,4934,1779,11
Population,4934,1780,2
Population,4934,1781,9
Population,4934,1782,6
Population,4934,1783,5
Population,4934,1784,2
Population,4934,1832,6
Population,4934,1833,9
Population,4934,1835,10
Population,4934,1836,3
Population,4934,1838,4
Population,4934,1839,1
Population,4934,1840,2
Population,4934,1841,2
Population,4934,1842,3
Population,4934,1887,9
Population,4934,1890,2
Population,4934,1891,1
Population,4934,1893,1
Population,4934,1894,6
Population,4934,1895,3
Population,4934,1896,10
Population,4934,1897,2
Population,4934,1898,10
Population,4934,1899,1
Population,4934,1900,2
Population,4934,1945,7
Population,4934,1947,13
Population,4934,1948,4
Population,4934,1951,3
Population,4934,1953,3
Population,4934,1954,4
Population,4934,1955,1
Population,4934,1957,11
Population,4934,1958,12
Population,4934,2001,5
Population,4934,2002,12
Population,4934,2004,5
Population,4934,2006,15
Population,4934,2007,16
Population,4934,2008,9
Population,4934,2009,1
Population,4934,2010,2
Population,4934,2011,1
Population,4934,2012,2
Population,4934,2057,3
Population,4934,2058,4
Population,4934,2059,7
Population,4934,2060,9
Population,4934,2061,6
Population,4934,2062,5
Population,4934,2063,5
Population,4934,2065,7
Population,4934,2066,5
Population,4934,2068,3
Population,4934,2069,3
Population,4934,2070,1
Population,4934,2071,4
Population,4934,2113,5
Population,4934,2114,2
Population,4934,2116,8
Population,4934,2117,14
Population,4934,2118,8
Population,4934,2119,6
Population,4934,2120,1
Population,4934,2121,3
Population,4934,2122,1
Population,4934,2123,1
Population,4934,2125,7
Population,4934,2126,2
Population,4934,2167,6
Population,4934,2168,4
Population,4934,2169,7
Population,4934,2170,3
Population,4934,2172,10
Population,4934,2173,7
Population,4934,2174,13
Population,4934,2175,4
Population,4934,2176,1
Population,4934,2177,4
Population,4934,2219,2
Population,4934,2220,1
Population,4934,2221,1
Population,4934,2222,8
Population,4934,2226,8
Population,4934,2227,11
Population,4934,2228,12
Population,4934,2229,6
Population,4934,2230,2
Population,4934,2273,5
Population,4934,2274,4
Population,4934,2275,3
Population,4934,2276,1
Population,4934,2277,1
Population,4934,2278,2
Population,4934,2279,4
Population,4934,2280,2
Population,4934,2281,11
Population,4934,2321,2
Population,4934,2323,3
Population,4934,2324,6
Population,4935,185,1
Population,4935,189,3
Population,4935,190,1
Population,4935,191,1
Population,4935,228,3
Population,4935,229,3
Population,4935,230,1
Population,4935,231,8
Population,4935,232,3
Population,4935,233,3
Population,4935,234,1
Population,4935,274,1
Population,4935,275,6
Population,4935,276,10
Population,4935,277,5
Population,4935,278,10
Population,4935,279,3
Population,4935,322,3
Population,4935,323,2
Population,4935,324,10
Population,4935,325,12
Population,4935,326,4
Population,4935,369,1
Population,4935,370,3
Population,4935,371,19
Population,4935,372,6
Population,4935,373,2
Population,4935,418,3
Population,4936,374,1
Population,4936,375,2
Population,4936,419,2
Population,4936,420,6
Population,4936,421,10
Population,4936,422,8
Population,4936,423,3
Population,4936,460,2
Population,4936,461,1
Population,4936,462,19
Population,4936,463,13
Population,4936,464,17
Population,4936,465,7
Population,4936,505,1
Population,4936,507,16
Population,4936,508,8
Population,4936,509,23
Population,4936,510,15
Population,4936,511,4
Population,4936,551,9
Population,4936,552,3
Population,4936,553,11
Population,4936,554,48
Population,4936,555,18
Population,4936,556,6
Population,4936,598,8
Population,4936,599,2
Population,4936,600,2
Population,4936,601,3
Population,4936,602,12
Population,4936,651,2
Population,4936,652,4
Population,4936,653,8
Population,4937,1570,4
Population,4937,1572,9
Population,4937,1632,18
Population,4937,1633,17
Population,4937,1634,20
Population,4937,1693,10
Population,4937,1694,30
Population,4937,1695,2
Population,4937,1752,3
Population,4937,1754,15
Population,4937,1755,14
Population,4937,1810,23
Population,4937,1811,8
Population,4937,1812,33
Population,4937,1813,19
Population,4937,1814,9
Population,4937,1868,31
Population,4937,1869,1
Population,4937,1870,30
Population,4937,1871,15
Population,4937,1872,19
Population,4937,1925,37
Population,4937,1926,22
Population,4937,1927,59
Population,4937,1928,41
Population,4937,1929,26
Population,4937,1930,10
Population,4937,1983,11
Population,4937,1984,32
Population,4937,1985,19
Population,4937,1986,24
Population,4937,1987,6
Population,4937,2041,19
Population,4937,2042,11
Population,4937,2043,3
Population,4937,2097,11
Population,4937,2098,16
Population,4937,2099,3
Population,4941,1920,1
Population,4941,1921,2
Population,4941,1923,7
Population,4941,1924,2
Population,4941,1976,4
Population,4941,1977,8
Population,4941,1978,22
Population,4941,1979,51
Population,4941,1980,22
Population,4941,1981,39
Population,4941,1982,7
Population,4941,2031,7
Population,4941,2032,15
Population,4941,2033,27
Population,4941,2034,4
Population,4941,2035,7
Population,4941,2036,7
Population,4941,2037,10
Population,4941,2038,2
Population,4941,2039,2
Population,4941,2087,9
Population,4941,2088,13
Population,4941,2089,21
Population,4941,2090,6
Population,4941,2096,5
Population,4941,2142,2
Population,4941,2143,6
Population,4941,2144,1
Population,4941,2146,8
Population,4941,2147,3
Population,4941,2150,4
Population,4941,2151,2
Population,4941,2196,2
Population,4941,2197,8
Population,4941,2199,1
Population,4941,2204,3
Population,4941,2247,1
Population,4941,2248,5
Population,4941,2250,9
Population,4941,2254,1
Population,4941,2298,1
Population,4941,2299,5
Population,4941,2345,5
Population,4942,2192,4
Population,4942,2243,11
Population,4942,2244,11
Population,4942,2245,13
Population,4942,2294,9
Population,4942,2295,11
Population,4942,2296,2
Population,4942,2342,5
Population,4942,2343,1
Population,4942,2386,3
Population,4942,2387,10
Population,4942,2429,3
Population,4942,2499,4
Population,4942,2533,5
Population,4942,2745,7
Population,4942,2748,2
Population,4942,2749,2
Population,4942,2752,3
Population,4942,2756,16
Population,4942,2757,21
Population,4942,2758,2
Population,4942,2761,5
Population,4942,2762,7
Population,4942,2763,8
Population,4942,2764,8
Population,4943,1736,7
Population,4943,1737,14
Population,4943,1792,7
Population,4943,1793,6
Population,4943,1794,8
Population,4943,1795,2
Population,4943,1796,3
